alpha_cc,alpha_Ia,g_cc,g_ratio,reduced_chi2
0.2,0.8,0.9,2.2,0.15899656900955447
0.6,0.2,0.8,2.6,0.15919800593380795
0.5,0.1,0.2,1.0,0.1592448088949831
0.9,0.5,0.3,1.0,0.15926592888085753
0.4,0.4,0.9,2.2,0.15952532630636024
0.1,0.8,0.8,2.4,0.1595729892073346
0.8,0.4,0.9,2.8,0.1596468094643479
0.2,0.4,0.8,2.2,0.15985914831290862
0.6,0.1,0.9,2.0,0.15991792123071494
0.8,0.1,0.9,2.2,0.16012491551775526
0.8,0.3,0.9,2.6,0.1601293861308818
0.8,0.2,0.9,2.4,0.1603719540658126
0.5,0.4,0.9,2.4,0.16040157608827219
0.6,0.1,0.8,2.4,0.16066311762173255
0.8,0.1,0.8,2.6,0.16086622663765468
0.8,0.8,0.2,2.6,0.1608792459211086
0.3,0.9,0.2,1.2,0.16089596360774622
0.9,0.7,0.3,1.2,0.1609056035253697
0.1,0.5,0.8,2.0,0.16103847079919184
0.4,0.3,0.2,1.0,0.16116558023399732
0.8,0.3,0.2,1.6,0.16119188037156013
0.3,0.6,0.2,1.0,0.1612443833871124
0.3,0.8,0.9,2.6,0.16158844751441834
0.6,0.2,0.9,2.2,0.16190277847523585
0.8,0.9,0.3,1.2,0.161907351807599
0.3,0.4,0.9,2.0,0.16192608100921912
0.5,0.5,0.9,2.6,0.16201029852480828
0.9,0.1,0.2,1.4,0.16204181129652176
0.5,0.7,0.2,1.6,0.16212356392468363
0.2,0.5,0.8,2.4,0.1622496896822003
0.4,0.5,0.9,2.4,0.16229026031448165
0.5,0.1,0.7,2.8,0.1624136008225786
0.2,0.3,0.9,1.6,0.162621943953335
0.7,0.4,0.2,1.6,0.16262247217849532
0.6,0.9,0.2,2.2,0.1626320410152734
0.1,0.2,0.8,1.6,0.16264734566872655
0.8,0.7,0.3,1.0,0.1627260077071007
0.1,0.9,0.8,2.6,0.1630525899325899
0.6,0.3,0.9,2.4,0.1631285678471034
0.6,0.2,0.2,1.2,0.1631527473203914
0.1,0.8,0.9,1.8,0.1631666295171366
0.2,0.6,0.9,2.0,0.16318124650272164
0.5,0.6,0.9,2.8,0.16333452095703
0.2,0.9,0.9,2.4,0.16363519797428963
0.6,0.4,0.9,2.6,0.16386507301857936
0.1,0.6,0.9,1.6,0.16395683878833403
0.9,0.8,0.2,2.8,0.1641516344890516
0.4,0.8,0.2,1.4,0.16418447200234657
0.7,0.1,0.2,1.2,0.16423019130505875
0.2,0.6,0.8,2.6,0.16426038580588828
0.6,0.5,0.9,2.8,0.16432354196562093
0.6,0.8,0.2,2.0,0.1643429447217042
0.4,0.6,0.9,2.6,0.16461052811287438
0.1,0.1,0.7,2.0,0.16470913892995806
0.1,0.3,0.1,2.8,0.1647286238765759
0.3,0.9,0.9,2.8,0.1648096950187297
0.1,0.6,0.8,2.2,0.16486515366209173
0.1,0.2,0.1,2.6,0.16495322251676142
0.1,0.4,0.9,1.4,0.1650426618528315
0.8,0.9,0.2,2.8,0.16533463628717474
0.3,0.5,0.9,2.2,0.16585680670421832
0.1,0.2,0.9,1.2,0.16595844652368358
0.3,0.1,0.9,1.6,0.166026189505742
0.2,0.7,0.8,2.8,0.16602698686381812
0.3,0.1,0.8,2.0,0.1660400882665359
0.1,0.2,0.7,2.2,0.1660407140891113
0.1,0.1,0.1,2.4,0.16617628497705078
0.9,0.9,0.3,1.4,0.1661839256728805
0.4,0.6,0.2,1.2,0.16625178378199165
0.4,0.7,0.9,2.8,0.1666438668983404
0.7,0.2,0.8,2.8,0.16672549438550158
0.1,0.3,0.7,2.4,0.16681361147424578
0.6,0.4,0.2,1.4,0.1669026144757196
0.4,0.4,0.8,2.8,0.16711602633995407
0.5,0.9,0.2,1.8,0.16716589724869135
0.1,0.4,0.7,2.6,0.1672207661895
0.1,0.5,0.7,2.8,0.16741336005707014
0.1,0.3,0.8,1.8,0.16768302356518722
0.3,0.2,0.8,2.2,0.16769811830650255
0.6,0.7,0.2,1.8,0.1677418597876423
0.4,0.3,0.8,2.6,0.16776924122632816
0.2,0.1,0.8,1.8,0.16786379226234466
0.2,0.7,0.9,2.2,0.16793379659804844
0.3,0.7,0.2,1.0,0.16798948767635585
0.4,0.1,0.8,2.2,0.16808979210166236
0.2,0.1,0.9,1.4,0.16811304619785455
0.4,0.2,0.8,2.4,0.16816324943163571
0.1,0.7,0.8,2.4,0.16824448034625517
0.4,0.1,0.9,1.8,0.16830424520132362
0.3,0.1,0.1,2.8,0.16866448666811457
0.3,0.3,0.8,2.4,0.1686827068886263
0.2,0.4,0.9,1.8,0.16868600219774021
0.8,0.2,0.2,1.4,0.16869620439939217
0.2,0.1,0.1,2.6,0.1687833405385074
0.1,0.9,0.9,2.0,0.16918710130102874
0.3,0.6,0.9,2.4,0.16919362635844967
0.3,0.4,0.8,2.6,0.16922355121181862
0.7,0.4,0.9,2.8,0.1694039742754692
0.3,0.5,0.8,2.8,0.16950041859467282
0.5,0.4,0.2,1.2,0.16974058910884332
0.5,0.3,0.8,2.8,0.1697494994672633
0.7,0.1,0.8,2.6,0.1697922553050811
0.2,0.2,0.1,2.8,0.16984435859597538
0.7,0.3,0.9,2.6,0.170015786873906
0.9,0.3,0.9,2.8,0.1701299252949607
0.7,0.1,0.9,2.2,0.1701772704549391
0.7,0.2,0.9,2.4,0.17035554631775682
0.7,0.3,0.2,1.4,0.17039307057541925
0.5,0.6,0.2,1.4,0.17039724323818256
0.1,0.7,0.9,1.8,0.1704712775468657
0.3,0.2,0.7,2.8,0.17062177195263764
0.7,0.8,0.2,2.2,0.17097364002650206
0.2,0.2,0.8,2.0,0.1710937862457988
0.9,0.5,0.2,2.0,0.1711047480942211
0.4,0.4,0.2,1.0,0.17126185881484343
0.1,0.8,0.8,2.6,0.17130448243656954
0.5,0.2,0.8,2.6,0.17152403316452108
0.3,0.2,0.9,1.8,0.17153996983048136
0.7,0.9,0.2,2.4,0.17161134384193555
0.1,0.4,0.8,2.0,0.1718023787875862
0.7,0.7,0.2,2.0,0.17183479059381535
0.2,0.3,0.7,2.8,0.17192916399626593
0.9,0.2,0.9,2.6,0.1719597377723556
0.9,0.6,0.2,2.2,0.1720440112267522
0.4,0.2,0.9,2.0,0.17204443580513074
0.3,0.7,0.9,2.6,0.17210937674584037
0.2,0.8,0.9,2.4,0.17219879701491916
0.9,0.4,0.2,1.8,0.17237698492817163
0.1,0.5,0.9,1.6,0.17240695895067926
0.5,0.2,0.2,1.0,0.17248362324954425
0.4,0.9,0.2,1.4,0.17250480778493002
0.9,0.1,0.8,2.8,0.1728016700271069
0.5,0.1,0.8,2.4,0.17304627259075286
0.1,0.1,0.6,2.8,0.17321872026587806
0.5,0.8,0.2,1.6,0.173251959156703
0.6,0.6,0.2,1.6,0.17326508055927128
0.3,0.1,0.7,2.6,0.17342991028636243
0.2,0.3,0.8,2.2,0.17345659045464992
0.9,0.1,0.9,2.4,0.17354656641727423
0.2,0.2,0.7,2.6,0.17356489413780024
0.2,0.5,0.9,2.0,0.17378946747660862
0.9,0.6,0.3,1.0,0.17382005448404986
0.5,0.1,0.9,2.0,0.17386265342829116
0.8,0.8,0.3,1.0,0.17395424798217968
0.1,0.9,0.8,2.8,0.1741483307151366
0.8,0.6,0.2,2.0,0.17415027621968562
0.8,0.7,0.2,2.2,0.17420197191794823
0.3,0.8,0.2,1.0,0.1742409566085312
0.7,0.6,0.2,1.8,0.1745615599169811
0.1,0.3,0.9,1.4,0.17470968147361374
0.3,0.8,0.9,2.8,0.17474180138372908
0.4,0.3,0.9,2.2,0.17477438026067924
0.9,0.7,0.2,2.4,0.17478581402297463
0.9,0.8,0.3,1.2,0.17479561425454967
0.2,0.1,0.7,2.4,0.17497502610300672
0.4,0.7,0.2,1.2,0.17519294320530482
0.2,0.4,0.8,2.4,0.17520194441758094
0.1,0.5,0.8,2.2,0.1752335461349966
0.4,0.1,0.7,2.8,0.17525734681383995
0.2,0.2,0.9,1.6,0.17536709404305492
0.1,0.1,0.8,1.6,0.1756178670742704
0.5,0.2,0.9,2.2,0.17580561925854254
0.3,0.3,0.9,2.0,0.17582901339489657
0.8,0.8,0.2,2.4,0.17590413656440843
0.2,0.9,0.9,2.6,0.17610658755278716
0.8,0.5,0.2,1.8,0.1761428629535235
0.1,0.8,0.9,2.0,0.17632675359290895
0.9,0.3,0.2,1.6,0.17640637904383538
0.2,0.5,0.8,2.6,0.17652773334327024
0.4,0.4,0.9,2.4,0.17678517218425416
0.1,0.1,0.9,1.2,0.1768568090852243
0.5,0.3,0.9,2.4,0.17696668090366813
0.6,0.2,0.8,2.8,0.17717757795940986
0.6,0.9,0.2,2.0,0.1775676926908898
0.2,0.6,0.8,2.8,0.17758987021686629
0.5,0.4,0.9,2.6,0.17761311097703256
0.5,0.5,0.9,2.8,0.17795418660812928
0.1,0.6,0.8,2.4,0.1781608861602956
0.2,0.6,0.9,2.2,0.1781616015196805
0.4,0.5,0.9,2.6,0.1783072124392075
0.6,0.3,0.2,1.2,0.17844188650990989
0.8,0.3,0.9,2.8,0.17859472288061404
0.1,0.4,0.1,2.8,0.17866759779667185
0.1,0.6,0.9,1.8,0.1788164595686834
0.8,0.9,0.2,2.6,0.17894964410480393
0.9,0.8,0.2,2.6,0.1790114319924342
0.3,0.4,0.9,2.2,0.17920605572267032
0.1,0.3,0.1,2.6,0.17922553622248835
0.6,0.1,0.2,1.0,0.17926968484712913
0.4,0.6,0.9,2.8,0.1795217128139773
0.7,0.5,0.2,1.6,0.1796380037025827
0.3,0.9,0.2,1.0,0.1800154464208952
0.6,0.1,0.8,2.6,0.18030706043027941
0.1,0.2,0.8,1.8,0.18040218363046898
0.8,0.1,0.8,2.8,0.18045941272088833
0.8,0.1,0.2,1.2,0.18047813699797993
0.8,0.2,0.9,2.6,0.18051967863784998
0.1,0.4,0.7,2.8,0.18064838932412272
0.8,0.4,0.2,1.6,0.1807017772719215
0.1,0.7,0.8,2.6,0.18073256244373728
0.1,0.2,0.1,2.4,0.18077212683200694
0.4,0.5,0.2,1.0,0.18078062823520327
0.6,0.4,0.9,2.8,0.1810124223384138
0.2,0.3,0.9,1.8,0.18119996738666602
0.6,0.8,0.2,1.8,0.1812708981130094
0.1,0.3,0.7,2.6,0.1812889330939941
0.6,0.5,0.2,1.4,0.18150282444854268
0.1,0.9,0.9,2.2,0.18166662415517978
0.1,0.2,0.7,2.4,0.18169881501739904
0.1,0.1,0.7,2.2,0.18170441451286654
0.5,0.7,0.2,1.4,0.18171983847201448
0.6,0.3,0.9,2.6,0.18173074815938461
0.5,0.5,0.2,1.2,0.18180323305686913
0.3,0.5,0.9,2.4,0.1819213663095677
0.2,0.7,0.9,2.4,0.18198856020522813
0.6,0.1,0.9,2.2,0.18202090692075637
0.1,0.4,0.9,1.6,0.18207782556491536
0.7,0.2,0.2,1.2,0.1821142220274484
0.6,0.2,0.9,2.4,0.1821477659439046
0.8,0.1,0.9,2.4,0.18217223838161042
0.1,0.8,0.8,2.8,0.18306706240651172
0.4,0.1,0.1,2.8,0.18339454396568236
0.1,0.1,0.1,2.2,0.18352060414708518
0.4,0.8,0.2,1.2,0.18356037696411356
0.5,0.9,0.2,1.6,0.1837924173337198
0.9,0.2,0.2,1.4,0.1839533010920592
0.1,0.3,0.8,2.0,0.18414086014369613
0.3,0.6,0.9,2.6,0.18417418644957403
0.4,0.3,0.8,2.8,0.1843804407255201
0.9,0.9,0.2,2.8,0.1844638426264332
0.1,0.7,0.9,2.0,0.1844737138524054
0.8,0.9,0.3,1.0,0.18452735156707345
0.3,0.4,0.8,2.8,0.1846026042355595
0.5,0.3,0.2,1.0,0.18522069011083828
0.3,0.3,0.8,2.6,0.18530724385190403
0.2,0.8,0.9,2.6,0.18542067491775693
0.3,0.1,0.8,2.2,0.1856646450295469
0.3,0.2,0.8,2.4,0.18572993407984176
0.3,0.1,0.1,2.6,0.18579465467568734
0.2,0.2,0.1,2.6,0.1857987600259692
0.1,0.2,0.9,1.4,0.1857997129618478
0.2,0.4,0.9,2.0,0.18594239767800305
0.3,0.7,0.9,2.8,0.18612228986497045
0.2,0.1,0.1,2.4,0.18612428331596592
0.4,0.2,0.8,2.6,0.1862078305432509
0.2,0.3,0.1,2.8,0.18658123186780995
0.7,0.9,0.2,2.2,0.18661746344954402
0.6,0.7,0.2,1.6,0.18707741586346865
0.1,0.4,0.8,2.2,0.18710110532959962
0.2,0.1,0.8,2.0,0.18740098631356775
0.7,0.4,0.2,1.4,0.18772438670157665
0.4,0.1,0.8,2.4,0.18775730460198722
0.9,0.7,0.3,1.0,0.1877893871970545
0.7,0.8,0.2,2.0,0.18782061560028
0.3,0.2,0.1,2.8,0.18786550006413405
0.3,0.1,0.9,1.8,0.18806853275499344
0.9,0.9,0.3,1.2,0.18806915190746415
0.1,0.5,0.9,1.8,0.1883511348834249
0.8,0.3,0.2,1.4,0.18854599264962565
0.7,0.3,0.9,2.8,0.18856848902653506
0.2,0.9,0.9,2.8,0.1885787837960212
0.2,0.2,0.8,2.2,0.18907617963244314
0.2,0.2,0.7,2.8,0.18933962459991494
0.7,0.1,0.8,2.8,0.18943204636512662
0.1,0.5,0.8,2.4,0.18949706859732135
0.1,0.8,0.9,2.2,0.18954710077294493
0.5,0.2,0.8,2.8,0.1895569585068246
0.4,0.6,0.2,1.0,0.1896978786696909
0.2,0.5,0.9,2.2,0.18986219236089255
0.2,0.1,0.9,1.6,0.1900162183457625
0.2,0.3,0.8,2.4,0.19006285762195904
0.4,0.1,0.9,2.0,0.19041922495454636
0.7,0.2,0.9,2.6,0.19057422329635354
0.2,0.4,0.8,2.6,0.19058871685271925
0.3,0.1,0.7,2.8,0.19063541692351083
0.2,0.5,0.8,2.8,0.190832190329971
0.7,0.7,0.2,1.8,0.1908778063759943
0.4,0.9,0.2,1.2,0.19135605410994128
0.1,0.6,0.8,2.6,0.19149958785193644
0.3,0.2,0.9,2.0,0.1918118622495857
0.9,0.2,0.9,2.8,0.19208485806093556
0.2,0.1,0.7,2.6,0.19213711366442554
0.1,0.5,0.1,2.8,0.19221682031305323
0.7,0.1,0.9,2.4,0.19227940381475078
0.9,0.6,0.2,2.0,0.19234328159169106
0.4,0.2,0.9,2.2,0.192346821673735
0.5,0.8,0.2,1.4,0.19242665833411182
0.8,0.8,0.2,2.2,0.19261133947474215
0.5,0.1,0.8,2.6,0.19272514528020368
0.8,0.7,0.2,2.0,0.19288518317884362
0.9,0.7,0.2,2.2,0.1930201743938857
0.1,0.4,0.1,2.6,0.19314716618557534
0.1,0.3,0.9,1.6,0.19314826973378404
0.2,0.6,0.9,2.4,0.1931749867892082
0.1,0.7,0.8,2.8,0.19324433095946691
0.5,0.6,0.2,1.2,0.193257662649226
0.6,0.4,0.2,1.2,0.1932806065816383
0.4,0.3,0.9,2.4,0.19347449799093558
0.1,0.6,0.9,2.0,0.19376906530162363
0.9,0.5,0.2,1.8,0.19389050505043975
0.8,0.9,0.2,2.4,0.19397819192048493
0.4,0.4,0.9,2.6,0.19406683953063056
0.1,0.9,0.9,2.4,0.1941754788343262
0.6,0.9,0.2,1.8,0.19421168497321406
0.4,0.5,0.9,2.8,0.19433111693758184
0.3,0.3,0.9,2.2,0.19453161538079253
0.6,0.2,0.2,1.0,0.19479584893816784
0.5,0.4,0.9,2.8,0.1948392581336341
0.1,0.1,0.8,1.8,0.19500233376981263
0.1,0.3,0.1,2.4,0.19505844353151647
0.8,0.6,0.2,1.8,0.1952004513845405
0.9,0.8,0.2,2.4,0.19549727827425772
0.2,0.2,0.9,1.8,0.1955543461723703
0.6,0.6,0.2,1.4,0.19556640596423494
0.9,0.1,0.9,2.6,0.1955872421794753
0.5,0.3,0.9,2.6,0.19563375842945746
0.1,0.3,0.7,2.8,0.19580942007461358
0.5,0.1,0.9,2.2,0.19600236137879903
0.2,0.7,0.9,2.6,0.19605362447995053
0.5,0.2,0.9,2.4,0.1961012184977802
0.9,0.1,0.2,1.2,0.19612933398507756
0.7,0.6,0.2,1.6,0.19627247100782352
0.3,0.4,0.9,2.4,0.19651683970354816
0.5,0.1,0.1,2.8,0.19727127243439999
0.5,0.4,0.2,1.0,0.1973607368509861
0.1,0.2,0.7,2.6,0.1974176815262428
0.3,0.5,0.9,2.6,0.19799627823234536
0.4,0.7,0.2,1.0,0.19800739220436012
0.1,0.2,0.1,2.2,0.19816605528406347
0.9,0.4,0.2,1.6,0.19822470563182762
0.1,0.2,0.8,2.0,0.19827930919369388
0.1,0.1,0.9,1.4,0.19852491376210107
0.1,0.7,0.9,2.2,0.19852855166750505
0.2,0.8,0.9,2.8,0.1986360602271969
0.1,0.1,0.7,2.4,0.19878057970501573
0.3,0.6,0.9,2.8,0.19915007705194418
0.7,0.1,0.2,1.0,0.19920060095430234
0.1,0.4,0.9,1.8,0.19924584056793637
0.9,0.9,0.2,2.6,0.19944386084981583
0.7,0.3,0.2,1.2,0.19975646720858495
0.2,0.3,0.9,2.0,0.1998590523294317
0.6,0.1,0.8,2.8,0.19997397992608193
0.8,0.5,0.2,1.6,0.20008644751083676
0.6,0.8,0.2,1.6,0.20028578730017244
0.6,0.3,0.9,2.8,0.20034557388186758
0.1,0.3,0.8,2.2,0.20067972927109506
0.8,0.2,0.9,2.8,0.2006977367528267
0.8,0.2,0.2,1.2,0.20070952272471076
0.9,0.8,0.3,1.0,0.20108422920973687
0.4,0.1,0.1,2.6,0.2018864763109248
0.3,0.3,0.8,2.8,0.20194299444418382
0.6,0.2,0.9,2.6,0.2024110253603315
0.1,0.4,0.8,2.4,0.20245129698105171
0.5,0.9,0.2,1.4,0.20249369504605724
0.2,0.3,0.1,2.6,0.2026434063825035
0.1,0.1,0.1,2.0,0.20274048446590953
0.1,0.8,0.9,2.4,0.20279052587634092
0.2,0.4,0.1,2.8,0.20307342829923694
0.2,0.4,0.9,2.2,0.20324173087210906
0.7,0.9,0.2,2.0,0.20327418641683145
0.2,0.2,0.1,2.4,0.20330652531822704
0.3,0.2,0.8,2.6,0.2037820994044744
0.1,0.5,0.8,2.6,0.20379030085348565
0.5,0.7,0.2,1.2,0.20406006289807876
0.6,0.1,0.9,2.4,0.20414982785166788
0.8,0.1,0.9,2.6,0.2042475269517077
0.4,0.2,0.8,2.8,0.20425958652233772
0.1,0.5,0.9,2.0,0.20437418394978246
0.7,0.5,0.2,1.4,0.20466011425501338
0.3,0.1,0.1,2.4,0.204705517267293
0.1,0.6,0.8,2.8,0.20485163325216385
0.4,0.2,0.1,2.8,0.20497254987711425
0.1,0.6,0.1,2.8,0.20527786480074886
0.3,0.2,0.1,2.6,0.2052910775138452
0.2,0.1,0.1,2.2,0.20530062067664792
0.3,0.1,0.8,2.4,0.20532163204435752
0.4,0.8,0.2,1.0,0.20571662250240372
0.1,0.2,0.9,1.6,0.20582230279394725
0.2,0.5,0.9,2.4,0.20595120650052656
0.2,0.4,0.8,2.8,0.20598269264226238
0.9,0.3,0.2,1.4,0.2061237977585008
0.1,0.5,0.1,2.6,0.2066034884092103
0.7,0.8,0.2,1.8,0.20666770362334322
0.1,0.9,0.9,2.6,0.20668589847131627
0.2,0.3,0.8,2.6,0.20668820786005462
0.2,0.1,0.8,2.2,0.20699515787370493
0.2,0.2,0.8,2.4,0.20709351546362298
0.3,0.3,0.1,2.8,0.20709912776598838
0.4,0.1,0.8,2.6,0.20743489763083264
0.6,0.5,0.2,1.2,0.2075413707301095
0.2,0.6,0.9,2.6,0.2081855850897399
0.8,0.4,0.2,1.4,0.20826715360352413
0.1,0.6,0.9,2.2,0.20876274665563546
0.5,0.5,0.2,1.0,0.20883981527123377
0.1,0.4,0.1,2.4,0.2089041399920928
0.6,0.7,0.2,1.4,0.20899982198385444
0.2,0.1,0.7,2.8,0.2093155994981889
0.6,0.3,0.2,1.0,0.20979932341441657
0.2,0.7,0.9,2.8,0.2101019753528756
0.3,0.1,0.9,2.0,0.21015824489856094
0.6,0.1,0.1,2.8,0.21024342136017127
0.8,0.9,0.2,2.2,0.2106078196490755
0.7,0.2,0.9,2.8,0.21078718782622916
0.8,0.8,0.2,2.0,0.2112421185856677
0.4,0.4,0.9,2.8,0.2113290182790547
0.1,0.3,0.9,1.8,0.21169493621942492
0.2,0.1,0.9,1.8,0.2120084366425816
0.3,0.2,0.9,2.2,0.2121020733049935
0.4,0.3,0.9,2.6,0.21216198223894872
0.7,0.7,0.2,1.6,0.2123760561069782
0.5,0.1,0.8,2.8,0.2123931169308465
0.1,0.3,0.1,2.2,0.21239534178064656
0.4,0.1,0.9,2.2,0.2125457907402645
0.1,0.7,0.9,2.4,0.21259744975051445
0.4,0.2,0.9,2.4,0.21264622884553563
0.6,0.9,0.2,1.6,0.212828921643841
0.4,0.9,0.2,1.0,0.21284309425360448
0.1,0.2,0.7,2.8,0.21315658531519768
0.3,0.3,0.9,2.4,0.2132333333723484
0.9,0.7,0.2,2.0,0.21347986290113488
0.9,0.9,0.3,1.0,0.21364489920771135
0.3,0.4,0.9,2.6,0.21381351932270368
0.9,0.8,0.2,2.2,0.21383411823694817
0.8,0.7,0.2,1.8,0.21390585552979072
0.3,0.5,0.9,2.8,0.21404763461446907
0.5,0.8,0.2,1.2,0.21418881727437103
0.5,0.3,0.9,2.8,0.21427798409855656
0.7,0.1,0.9,2.6,0.2143698115419724
0.1,0.1,0.8,2.0,0.214470955410174
0.9,0.6,0.2,1.8,0.21534968340432736
0.2,0.2,0.9,2.0,0.21578511362734562
0.1,0.1,0.7,2.6,0.2158849439448459
0.9,0.9,0.2,2.4,0.21597873501379533
0.1,0.8,0.9,2.6,0.21602837934280142
0.1,0.2,0.8,2.2,0.2162078032330014
0.5,0.2,0.9,2.6,0.216374877907805
0.1,0.4,0.9,2.0,0.21647289980742507
0.7,0.4,0.2,1.2,0.2169615024444858
0.5,0.1,0.1,2.6,0.21707978497082472
0.7,0.2,0.2,1.0,0.21712080565670244
0.1,0.3,0.8,2.4,0.217246978974536
0.1,0.2,0.1,2.0,0.2173483671963087
0.9,0.1,0.9,2.8,0.21761207989187933
0.1,0.7,0.1,2.8,0.21778045769315163
0.1,0.4,0.8,2.6,0.2178132185836789
0.1,0.5,0.8,2.8,0.21808285980332673
0.5,0.1,0.9,2.4,0.21812184411571142
0.2,0.3,0.9,2.2,0.2185318219806918
0.9,0.2,0.2,1.2,0.21871242454295634
0.8,0.1,0.2,1.0,0.21875495955149768
0.8,0.6,0.2,1.6,0.21913001333100554
0.2,0.4,0.1,2.6,0.21913654079152053
0.2,0.5,0.1,2.8,0.21916039439989513
0.1,0.9,0.9,2.8,0.21917629261922703
0.1,0.6,0.1,2.6,0.21951055025843025
0.5,0.6,0.2,1.0,0.2196207415566009
0.9,0.5,0.2,1.6,0.22001714958990104
0.2,0.3,0.1,2.4,0.22019297003334437
0.1,0.1,0.9,1.6,0.22033127613509954
0.1,0.5,0.9,2.2,0.22042254220622487
0.2,0.4,0.9,2.4,0.22053456052494683
0.8,0.3,0.2,1.2,0.2207735057353261
0.7,0.6,0.2,1.4,0.22104457660350862
0.6,0.6,0.2,1.2,0.22113109411623097
0.5,0.2,0.1,2.8,0.2211758617639361
0.6,0.8,0.2,1.4,0.22173940843461348
0.3,0.2,0.8,2.8,0.22181001886310125
0.7,0.9,0.2,1.8,0.22182374779073988
0.2,0.5,0.9,2.6,0.22201966224054237
0.1,0.5,0.1,2.4,0.2222112061311595
0.7,0.1,0.1,2.8,0.22226802172097654
0.4,0.1,0.1,2.4,0.22232504014208035
0.2,0.2,0.1,2.2,0.2225710672148655
0.6,0.2,0.9,2.8,0.22263451845729035
0.2,0.6,0.9,2.8,0.22316560183836345
0.2,0.3,0.8,2.8,0.22329526658060406
0.5,0.9,0.2,1.2,0.22364016465936998
0.1,0.6,0.9,2.4,0.22375799901016855
0.4,0.2,0.1,2.6,0.22383780869456224
0.1,0.1,0.1,1.8,0.2241115528637082
0.6,0.4,0.2,1.0,0.22415843385559456
0.3,0.2,0.1,2.4,0.22443031374001748
0.3,0.3,0.1,2.6,0.22468169981154057
0.3,0.1,0.8,2.6,0.22495298042672016
0.2,0.2,0.8,2.6,0.2250969530694443
0.3,0.1,0.1,2.2,0.22564245750385398
0.1,0.2,0.9,1.8,0.22591869962178526
0.1,0.4,0.1,2.2,0.22609640897664704
0.3,0.4,0.1,2.8,0.22613628726805393
0.6,0.1,0.9,2.6,0.22622934860429927
0.8,0.1,0.9,2.8,0.22627621206734574
0.2,0.1,0.1,2.0,0.22657301272264954
0.2,0.1,0.8,2.4,0.22658152661235326
0.1,0.7,0.9,2.6,0.2266509071019278
0.4,0.3,0.1,2.8,0.22669435086048112
0.4,0.1,0.8,2.8,0.22707050235681034
0.8,0.5,0.2,1.4,0.2276364154113369
0.7,0.8,0.2,1.6,0.2278336155741223
0.9,0.4,0.2,1.4,0.22826927184512422
0.8,0.9,0.2,2.0,0.22906284337437854
0.1,0.8,0.9,2.8,0.22923842494259009
0.1,0.8,0.1,2.8,0.2296784870828068
0.5,0.7,0.2,1.0,0.22968839415062872
0.1,0.3,0.9,2.0,0.23027354997067104
0.4,0.3,0.9,2.8,0.2307951877596949
0.3,0.4,0.9,2.8,0.23106155478551596
0.6,0.1,0.1,2.6,0.23131516959337348
0.1,0.3,0.1,2.0,0.23143586373193198
0.1,0.7,0.1,2.6,0.23181110437078703
0.3,0.3,0.9,2.6,0.23188851375139227
0.8,0.8,0.2,1.8,0.23208889096094307
0.3,0.1,0.9,2.2,0.23221176886623712
0.3,0.2,0.9,2.4,0.23234940029337223
0.4,0.2,0.9,2.6,0.23288790471246285
0.1,0.1,0.7,2.8,0.23297661240188902
0.1,0.4,0.8,2.8,0.23315589385096513
0.8,0.1,0.1,2.8,0.23332941630345716
0.7,0.5,0.2,1.2,0.23357230130856255
0.1,0.4,0.9,2.2,0.23370389932806293
0.6,0.9,0.2,1.4,0.23374733137512155
0.1,0.3,0.8,2.6,0.23380211722558034
0.1,0.1,0.8,2.2,0.2339513940875369
0.6,0.7,0.2,1.2,0.2339874894965555
0.2,0.1,0.9,2.0,0.23399377320503942
0.1,0.2,0.8,2.4,0.2341340064635021
0.9,0.9,0.2,2.2,0.23427797765706362
0.9,0.8,0.2,2.0,0.23429239491815
0.7,0.3,0.2,1.0,0.23452482146032727
0.4,0.1,0.9,2.4,0.2346108485040973
0.2,0.6,0.1,2.8,0.234716571300379
0.1,0.6,0.1,2.4,0.23491083922918093
0.2,0.5,0.1,2.6,0.23513417119164842
0.2,0.2,0.9,2.2,0.23599052094343848
0.7,0.1,0.9,2.8,0.236383635287023
0.6,0.2,0.1,2.8,0.23640081446566347
0.1,0.5,0.9,2.4,0.23645563230748926
0.9,0.7,0.2,1.8,0.23651995791108707
0.5,0.2,0.9,2.8,0.23657749447912765
0.2,0.4,0.1,2.4,0.2366212189216215
0.7,0.7,0.2,1.4,0.23675799417911092
0.2,0.3,0.9,2.4,0.23716777538378428
0.8,0.7,0.2,1.6,0.2376526028325039
0.9,0.1,0.2,1.0,0.23770204611375223
0.2,0.4,0.9,2.6,0.23778324659012134
0.6,0.5,0.2,1.0,0.23778666050733976
0.2,0.5,0.9,2.8,0.23803914707957563
0.1,0.2,0.1,1.8,0.23857569392181482
0.1,0.6,0.9,2.6,0.23872454021842554
0.5,0.1,0.1,2.4,0.23900311737691526
0.5,0.8,0.2,1.0,0.2390451717277241
0.8,0.2,0.2,1.0,0.2391435878317502
0.1,0.5,0.1,2.2,0.23918883407784433
0.2,0.3,0.1,2.2,0.23942011960417095
0.5,0.1,0.9,2.6,0.2401571661183155
0.8,0.4,0.2,1.2,0.24044362121883633
0.1,0.7,0.9,2.8,0.24066609603275474
0.1,0.9,0.1,2.8,0.2409459711530502
0.9,0.3,0.2,1.2,0.24123239234945743
0.5,0.2,0.1,2.6,0.24144798401895293
